"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"31531","33.925945","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"31532","33.926143","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"31551","33.972388","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3378, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31552","33.972532","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3378, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31593","34.028189","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"31594","34.028290","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"31595","34.028451","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"31612","34.074591","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31613","34.074693","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"31614","34.074791","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31616","34.092791","ArubaNet_11:fd:10","Broadcast","802.11","232","Beacon frame, SN=3367, FN=0, Flags=........., BI=100, SSID=eduroam","-91 dBm"
"31624","34.130653","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"31625","34.130752","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"31626","34.130916","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"31654","34.177099","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3380, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
