"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"21190","106.524154","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1896, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"21192","106.538629","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2035, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21193","106.538738","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2035, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21194","106.538849","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2035, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21195","106.625926","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1897, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"21196","106.626058","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1897, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21197","106.626401","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1897, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"21198","106.641133","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2036, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21199","106.641334","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2036, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21200","106.641502","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2036, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21249","106.728330","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21250","106.728452","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"21251","106.728717","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"21252","106.743426","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2037, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21253","106.743537","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2037, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
