"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"910","6.517830","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"911","6.517949","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4072, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"916","6.569543","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3937, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"917","6.569611","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"918","6.569718","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"926","6.620292","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3846, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"927","6.620419","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=4, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"928","6.620522","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"935","6.671982","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3938, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"936","6.672074","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"937","6.672177","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4048, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"938","6.722743","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3847, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"939","6.722842","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=5, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"940","6.722946","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"941","6.774299","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3939, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"942","6.774422","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"943","6.774524","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4049, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"944","6.825094","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3848, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"945","6.825265","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"946","6.825369","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"949","6.876752","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3940, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"950","6.876873","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4076, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"951","6.876977","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4050, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"952","6.927543","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3849, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"953","6.927642","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=7, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"954","6.927745","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4076, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"955","6.979182","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3941, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"956","6.979282","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4077, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"957","6.979384","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"967","7.029754","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3850, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"968","7.029854","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"969","7.030029","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4077, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"973","7.081503","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3942, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"974","7.081607","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"975","7.081753","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4052, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"976","7.132337","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3851, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"977","7.132438","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"978","7.132541","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"979","7.183922","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3943, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"980","7.183990","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4079, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"981","7.184092","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4053, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"984","7.234694","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3852, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"985","7.234799","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"986","7.234910","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4079, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"1041","7.286211","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3944, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1042","7.286309","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4080, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1043","7.286455","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4054, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1055","7.337102","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3853, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"1056","7.337218","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=11, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"1057","7.337322","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4080, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"1069","7.388622","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3945, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"1070","7.388733","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4081, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"1071","7.388838","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"1150","7.439584","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3854, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"1151","7.439684","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=12, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"1152","7.439786","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4081, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"1154","7.491180","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3946, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"1155","7.491280","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"1156","7.491382","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4056, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"1169","7.541754","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3855, FN=0, Flags=........., BI=24512, SSID=\\357\\277\\275\\004\\001\\000\\000\\017\\357\\277\\275\\002(\\357\\277[Malformed Packet]","-86 dBm"
"1170","7.541810","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=13, FN=0, Flags=........., BI=100, SSID=eduroam[Packet size limited during capture]","-87 dBm"
"1171","7.541904","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"1179","7.593487","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3947, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"1180","7.593573","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4083, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"1181","7.593678","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4057, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"1201","7.644381","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3856, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"1202","7.644486","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
